state,lga_code,month,solar_n,solar_kw,battery_n,battery_kwh
SA,41830,2025-08,0.99,3.04,0.67,6.87
SA,41830,2025-09,1.98,16.39,2.86,52.16
SA,41830,2025-10,2.97,20.04,1,26.86
SA,41830,2025-11,0.68,6.18,2.66,45.7
SA,41830,2025-12,4.04,41.51,5.44,167.26
SA,41830,2026-01,0.03,0.2,0.03,0.53
SA,41830,2026-02,4.94,40.82,4.63,120.46
SA,41830,2026-03,0.92,6.95,2.9,106.38
SA,41830,2026-04,13.97,205.75,16.64,533.52
SA,41830,2026-05,0.21,2.17,0,0
SA,41830,2026-06,0,0,0.99,18.93
SA,41830,2026-07,2.96,27.37,3.94,103.69
SA,41830,2026-08,0,0,0.7,7.11
SA,41960,2023-01,1.96,16.27,0,0
SA,41960,2023-02,1.96,19.52,0,0
SA,41960,2023-03,0.98,6.51,0,0
SA,41960,2023-04,0.98,6.51,0,0
SA,41960,2023-05,3.92,25.58,0,0
SA,41960,2023-06,1.96,7.78,0,0
SA,41960,2023-07,1.96,13,0,0
SA,41960,2023-08,0.98,18.71,0,0
SA,41960,2023-09,2.94,26.03,0,0
SA,41960,2023-10,2.94,26.03,0,0
SA,41960,2023-11,0.98,25.87,0,0
SA,41960,2023-12,3.92,42.24,0,0
SA,41960,2024-01,0.98,6.47,0,0
SA,41960,2024-02,4.9,60.37,0,0
SA,41960,2024-03,0,0,0,0
SA,41960,2024-04,2.94,40.1,0,0
SA,41960,2024-05,0,0,0,0
SA,41960,2024-06,0.98,6.47,0,0
SA,41960,2024-07,0.98,6.47,0,0
SA,41960,2024-08,1.96,12.94,0,0
SA,41960,2024-09,1.96,26.03,0,0
SA,41960,2024-10,0.98,6.47,0,0
SA,41960,2024-11,3.92,81.69,0,0
SA,41960,2024-12,1.96,19.4,0,0
SA,41960,2025-01,0,0,0,0
SA,41960,2025-02,4.9,38.38,0,0
SA,41960,2025-03,1.96,44.84,0,0
SA,41960,2025-04,0,0,0,0
SA,41960,2025-05,0,0,0,0
SA,41960,2025-06,0,0,0,0
SA,41960,2025-07,0.98,14.66,3.92,100.36
SA,41960,2025-08,0.98,16.76,1.96,24.69
SA,41960,2025-09,1.96,21.46,2.94,59.33
SA,41960,2025-10,1.96,16.43,4.9,107.23
SA,41960,2025-11,0.98,5.86,2.94,59.71
SA,41960,2025-12,1.96,27.62,1.96,44.88
SA,41960,2026-01,0,0,0.98,22.83
SA,41960,2026-02,2.94,28.86,2.94,58.41
SA,41960,2026-03,5.88,71.63,6.86,181.68
SA,41960,2026-04,1.96,20.48,1.96,91.72
SA,41960,2026-05,0.98,7.91,4.9,114.79
SA,41960,2026-06,6.86,153.81,9.8,279.09
SA,41960,2026-07,1.96,17.6,0.98,18.03
SA,41960,2026-08,0.98,14.9,0,0
SA,42030,2023-01,40.96,314.33,0,0
SA,42030,2023-02,57.4,467.41,0,0
SA,42030,2023-03,59.47,462.82,0,0
SA,42030,2023-04,38.42,328.15,0,0
SA,42030,2023-05,34.94,295.02,0,0
SA,42030,2023-06,42.6,361.81,0,0
SA,42030,2023-07,52.74,457.53,0,0
SA,42030,2023-08,63.17,570.27,0,0
SA,42030,2023-09,43.66,404.68,0,0
SA,42030,2023-10,44.42,425.91,0,0
SA,42030,2023-11,50.31,469.08,0,0
SA,42030,2023-12,43.25,406.92,0,0
SA,42030,2024-01,31.95,370.8,0,0
SA,42030,2024-02,52.54,451.97,0,0
SA,42030,2024-03,44.67,436.15,0,0
SA,42030,2024-04,42.89,434.83,0,0
SA,42030,2024-05,35.8,372.56,0,0
SA,42030,2024-06,39.53,366.42,0,0
SA,42030,2024-07,46.58,420.55,0,0
SA,42030,2024-08,31.72,275.73,0,0
SA,42030,2024-09,63.58,571.65,0,0
SA,42030,2024-10,28.29,280.32,0,0
SA,42030,2024-11,40.47,387.66,0,0
SA,42030,2024-12,30.77,303.21,0,0
SA,42030,2025-01,33.61,339.01,0,0
SA,42030,2025-02,38.28,379.78,0,0
SA,42030,2025-03,46.6,520.06,0,0
SA,42030,2025-04,24.38,255.78,0,0
SA,42030,2025-05,28.9,336.33,0,0
SA,42030,2025-06,25.42,194.35,0,0
SA,42030,2025-07,45.01,433.76,97.77,1602.71
SA,42030,2025-08,33,347.55,56.43,1106.84
SA,42030,2025-09,36.14,365.86,65.68,1391.47
SA,42030,2025-10,39.91,386.44,74.25,1593.6
SA,42030,2025-11,38.29,413.17,65.51,1615
SA,42030,2025-12,47.81,882.2,73.35,2074.14
SA,42030,2026-01,24.99,228.56,52.19,1445.76
SA,42030,2026-02,46.05,460.74,68.27,1908.84
SA,42030,2026-03,52,572.53,84.2,2564.24
SA,42030,2026-04,63.62,879.98,122.43,4295.8
SA,42030,2026-05,32.43,339.76,43.45,1006.83
SA,42030,2026-06,40.34,370.43,45.78,1042.38
SA,42030,2026-07,42.41,423.63,49.19,1213.09
SA,42030,2026-08,34.39,319.34,36.33,880.3
SA,42110,2023-01,4.91,38.21,0,0
SA,42110,2023-02,6.87,64.38,0,0
SA,42110,2023-03,4.95,49.81,0,0
SA,42110,2023-04,4.94,23.12,0,0
SA,42110,2023-05,5.95,47.92,0,0
SA,42110,2023-06,2.93,24.34,0,0
SA,42110,2023-07,3.95,24.68,0,0
SA,42110,2023-08,8.83,69.13,0,0
SA,42110,2023-09,3.16,19.29,0,0
SA,42110,2023-10,6.04,53.97,0,0
SA,42110,2023-11,4.91,47.61,0,0
SA,42110,2023-12,10.1,97.59,0,0
SA,42110,2024-01,3.87,36.54,0,0
SA,42110,2024-02,4,30.66,0,0
SA,42110,2024-03,4.03,31.62,0,0
SA,42110,2024-04,4.92,58.87,0,0
SA,42110,2024-05,8.95,66.9,0,0
SA,42110,2024-06,3.96,66.77,0,0
SA,42110,2024-07,4.81,45.49,0,0
SA,42110,2024-08,4.04,50.31,0,0
SA,42110,2024-09,8.93,72.42,0,0
SA,42110,2024-10,12.64,152.54,0,0
SA,42110,2024-11,6.04,92.04,0,0
SA,42110,2024-12,4.97,49.61,0,0
SA,42110,2025-01,9.87,100,0,0
SA,42110,2025-02,0.96,10.1,0,0
SA,42110,2025-03,5.97,53.8,0,0
SA,42110,2025-04,5.87,60.34,0,0
SA,42110,2025-05,2.98,27.03,0,0
SA,42110,2025-06,1.91,12.53,0,0
SA,42110,2025-07,3.97,43.13,6.96,111.33
SA,42110,2025-08,3.08,30.33,2.08,29.37
SA,42110,2025-09,3.04,32.06,6.97,110.27
SA,42110,2025-10,5.94,49.1,12.59,336.01
SA,42110,2025-11,6,71.51,15.79,390.87
SA,42110,2025-12,5.89,63.14,10.02,292.91
SA,42110,2026-01,3.94,45.41,5.89,131.74
SA,42110,2026-02,7.89,84.04,20.59,619.31
SA,42110,2026-03,4.03,48.82,8.02,259.78
SA,42110,2026-04,10.73,174.83,12.96,344.79
SA,42110,2026-05,4.93,42.58,5.99,132.77
SA,42110,2026-06,5.82,51.68,3.93,121.74
SA,42110,2026-07,2.06,20.73,4.11,84.06
SA,42110,2026-08,3.91,17.21,0.05,1.22
SA,42250,2023-01,7.6,77.15,0,0
SA,42250,2023-02,6.1,53.94,0,0
SA,42250,2023-03,13.57,142.58,0,0
SA,42250,2023-04,8.62,88.87,0,0
SA,42250,2023-05,13.1,208.43,0,0
SA,42250,2023-06,13.37,294.4,0,0
SA,42250,2023-07,9.57,103.9,0,0
SA,42250,2023-08,16.35,167.92,0,0
SA,42250,2023-09,13.37,145.3,0,0
SA,42250,2023-10,14.18,134.74,0,0
SA,42250,2023-11,13.57,162.46,0,0
SA,42250,2023-12,15.67,186.28,0,0
SA,42250,2024-01,4.46,36.92,0,0
SA,42250,2024-02,11.91,185.26,0,0
SA,42250,2024-03,8.41,85.19,0,0
SA,42250,2024-04,6.83,113.64,0,0
SA,42250,2024-05,11.72,112.63,0,0
SA,42250,2024-06,6.3,48.37,0,0
SA,42250,2024-07,11.88,107.77,0,0
SA,42250,2024-08,6.93,73.8,0,0
SA,42250,2024-09,8.58,117.22,0,0
SA,42250,2024-10,12.19,192.88,0,0
SA,42250,2024-11,10.43,116.05,0,0
SA,42250,2024-12,8.94,260.92,0,0
SA,42250,2025-01,5.11,51.65,0,0
SA,42250,2025-02,8.26,107.03,0,0
SA,42250,2025-03,9.41,121.95,0,0
SA,42250,2025-04,11.7,158.47,0,0
SA,42250,2025-05,8.12,75.2,0,0
SA,42250,2025-06,2.81,100.79,0,0
SA,42250,2025-07,8.45,121.36,7.46,84.51
SA,42250,2025-08,8.58,236.21,5.12,65.23
SA,42250,2025-09,11.39,133.24,16.69,300.28
SA,42250,2025-10,15.03,350.21,26.13,608.15
SA,42250,2025-11,12.08,209.65,21.07,436.97
SA,42250,2025-12,14.36,177.36,27.71,645.29
SA,42250,2026-01,4.2,39.54,7.8,163.08
SA,42250,2026-02,8.43,80.3,14.68,371.55
SA,42250,2026-03,17.89,233.48,25.31,633.96
SA,42250,2026-04,22.46,278.44,37.96,1150.23
SA,42250,2026-05,4.3,44.18,7.42,120.23
SA,42250,2026-06,9.25,104.15,6.93,166.37
SA,42250,2026-07,7.48,74.84,12.26,253.95
SA,42250,2026-08,4.14,30.65,5.12,120.26
SA,42600,2023-01,47.29,372.48,0,0
SA,42600,2023-02,35.03,293.58,0,0
SA,42600,2023-03,44.33,415.69,0,0
SA,42600,2023-04,37.09,402.73,0,0
SA,42600,2023-05,36.78,353.85,0,0
SA,42600,2023-06,42.18,409.57,0,0
SA,42600,2023-07,39.6,424.54,0,0
SA,42600,2023-08,40.57,363,0,0
SA,42600,2023-09,35.84,334.78,0,0
SA,42600,2023-10,52.81,497.22,0,0
SA,42600,2023-11,55.47,520.69,0,0
SA,42600,2023-12,57.14,619.9,0,0
SA,42600,2024-01,27.73,261.39,0,0
SA,42600,2024-02,39.41,382.65,0,0
SA,42600,2024-03,37.49,338.34,0,0
SA,42600,2024-04,38.39,364.41,0,0
SA,42600,2024-05,46.37,430.57,0,0
SA,42600,2024-06,31.57,320.86,0,0
SA,42600,2024-07,51.53,514.74,0,0
SA,42600,2024-08,38.67,419.18,0,0
SA,42600,2024-09,33.12,357.86,0,0
SA,42600,2024-10,49.99,588.34,0,0
SA,42600,2024-11,49.25,463.45,0,0
SA,42600,2024-12,57,598.65,0,0
SA,42600,2025-01,27.33,356.79,0,0
SA,42600,2025-02,38.35,397.48,0,0
SA,42600,2025-03,36.31,404.58,0,0
SA,42600,2025-04,34.22,328.68,0,0
SA,42600,2025-05,31.42,305.31,0,0
SA,42600,2025-06,21.25,272.54,0,0
SA,42600,2025-07,36.27,393.44,95.89,1496.33
SA,42600,2025-08,26.71,277.72,63.21,1195.03
SA,42600,2025-09,29.08,302.77,78.43,1692.19
SA,42600,2025-10,60.89,678.57,108.6,2692.14
SA,42600,2025-11,52.22,643.28,105.16,2831.01
SA,42600,2025-12,55.23,762.6,91.64,2471.49
SA,42600,2026-01,26.74,259.05,71.71,1749.65
SA,42600,2026-02,47.27,521.6,92.46,2630.65
SA,42600,2026-03,55.39,610.3,119,3569.54
SA,42600,2026-04,91.55,1038.42,208.99,6802.95
SA,42600,2026-05,46.35,453.74,51.45,1078.4
SA,42600,2026-06,54.81,519.45,67.16,1489.16
SA,42600,2026-07,51.12,499.76,73.11,1657.35
SA,42600,2026-08,22.88,225.47,26.33,599.51
SA,42750,2023-01,4,36.44,0,0
SA,42750,2023-02,4,26.35,0,0
SA,42750,2023-03,10,100,0,0
SA,42750,2023-04,7,50.8,0,0
SA,42750,2023-05,16,142.06,0,0
SA,42750,2023-06,12,120.08,0,0
SA,42750,2023-07,6,54.18,0,0
SA,42750,2023-08,6,73.75,0,0
SA,42750,2023-09,0,0,0,0
SA,42750,2023-10,9,98.38,0,0
SA,42750,2023-11,6,138.24,0,0
SA,42750,2023-12,10,90.04,0,0
SA,42750,2024-01,6,44.2,0,0
SA,42750,2024-02,8,61.41,0,0
SA,42750,2024-03,6,47.9,0,0
SA,42750,2024-04,11,167.79,0,0
SA,42750,2024-05,1,6.16,0,0
SA,42750,2024-06,5,34.62,0,0
SA,42750,2024-07,2,11.82,0,0
SA,42750,2024-08,8,70.43,0,0
SA,42750,2024-09,7,82.4,0,0
SA,42750,2024-10,10,132.24,0,0
SA,42750,2024-11,14,158.91,0,0
SA,42750,2024-12,12,106.09,0,0
SA,42750,2025-01,4,32.52,0,0
SA,42750,2025-02,4,43.56,0,0
SA,42750,2025-03,9,109.62,0,0
SA,42750,2025-04,2,9.24,0,0
SA,42750,2025-05,8,96.26,0,0
SA,42750,2025-06,8,121.28,0,0
SA,42750,2025-07,20,200.47,18,245.68
SA,42750,2025-08,12,169.21,16,391.7
SA,42750,2025-09,14,153.1,15,292.46
SA,42750,2025-10,12,171.28,12,281.76
SA,42750,2025-11,5,76.6,5,113.12
SA,42750,2025-12,18,222.88,34,778.62
SA,42750,2026-01,1,9.03,3,48.72
SA,42750,2026-02,9,164.28,9,252.94
SA,42750,2026-03,10,116.36,17,503.99
SA,42750,2026-04,20,324.86,27,994.43
SA,42750,2026-05,4,62.3,5,112.6
SA,42750,2026-06,6,92.77,7,179.74
SA,42750,2026-07,1,1.9,4,93.48
SA,42750,2026-08,5,51.75,8,161.2
SA,43080,2023-01,1.04,10.67,0,0
SA,43080,2023-02,1.04,6.97,0,0
SA,43080,2023-03,2.11,23.59,0,0
SA,43080,2023-04,1.05,7.17,0,0
SA,43080,2023-05,2.07,15.4,0,0
SA,43080,2023-06,2.11,15.97,0,0
SA,43080,2023-07,0.07,0.62,0,0
SA,43080,2023-08,0.17,1.9,0,0
SA,43080,2023-09,1.24,8.72,0,0
SA,43080,2023-10,1.1,7.54,0,0
SA,43080,2023-11,0.16,1.32,0,0
SA,43080,2023-12,1.27,10.12,0,0
SA,43080,2024-01,1.12,8.75,0,0
SA,43080,2024-02,1.07,14.36,0,0
SA,43080,2024-03,3.14,33.21,0,0
SA,43080,2024-04,2.04,27.99,0,0
SA,43080,2024-05,8.09,60.44,0,0
SA,43080,2024-06,1.17,11.8,0,0
SA,43080,2024-07,0.16,1.51,0,0
SA,43080,2024-08,3.07,17.74,0,0
SA,43080,2024-09,0.11,0.92,0,0
SA,43080,2024-10,3.1,27.42,0,0
SA,43080,2024-11,3.1,35.21,0,0
SA,43080,2024-12,0.2,2.2,0,0
SA,43080,2025-01,0.11,1.05,0,0
SA,43080,2025-02,0.11,1.22,0,0
SA,43080,2025-03,0.08,0.83,0,0
SA,43080,2025-04,1.09,7.67,0,0
SA,43080,2025-05,0.1,2.01,0,0
SA,43080,2025-06,0.09,0.85,0,0
SA,43080,2025-07,2.13,45.23,2.21,68.56
SA,43080,2025-08,1.09,8.05,1.17,12.84
SA,43080,2025-09,1.11,20.84,1.13,40.91
SA,43080,2025-10,0.09,0.81,0.17,3.58
SA,43080,2025-11,2.19,26.22,3.24,63.98
SA,43080,2025-12,1.13,11.84,4.18,79.8
SA,43080,2026-01,0.06,0.53,1.09,20.91
SA,43080,2026-02,0.15,1.24,0.18,4.29
SA,43080,2026-03,0.21,2.06,0.26,7.28
SA,43080,2026-04,2.21,19.07,3.3,111.09
SA,43080,2026-05,0.11,1.4,0.08,1.73
SA,43080,2026-06,3.11,50.9,2.06,66.74
SA,43080,2026-07,0.07,0.84,0.16,3.76
SA,43080,2026-08,0.11,0.99,0.12,2.36
SA,43220,2023-01,0,0,0,0
SA,43220,2023-02,2.04,20.21,0,0
SA,43220,2023-03,3,19.92,0,0
SA,43220,2023-04,1,10.38,0,0
SA,43220,2023-05,3.05,26.83,0,0
SA,43220,2023-06,0.02,0.12,0,0
SA,43220,2023-07,0.04,0.35,0,0
SA,43220,2023-08,0.02,0.16,0,0
SA,43220,2023-09,0.07,0.56,0,0
SA,43220,2023-10,2,79.64,0,0
SA,43220,2023-11,1.02,9.72,0,0
SA,43220,2023-12,0.07,0.59,0,0
SA,43220,2024-01,0,0,0,0
SA,43220,2024-02,1,13.2,0,0
SA,43220,2024-03,0.02,0.12,0,0
SA,43220,2024-04,2.02,20.52,0,0
SA,43220,2024-05,4.04,50.07,0,0
SA,43220,2024-06,3.04,56.75,0,0
SA,43220,2024-07,0,0,0,0
SA,43220,2024-08,0.04,0.3,0,0
SA,43220,2024-09,0.05,0.42,0,0
SA,43220,2024-10,0.05,0.36,0,0
SA,43220,2024-11,0.02,0.12,0,0
SA,43220,2024-12,1,6.6,0,0
SA,43220,2025-01,0,0,0,0
SA,43220,2025-02,0.02,0.23,0,0
SA,43220,2025-03,5.04,33.49,0,0
SA,43220,2025-04,0.05,0.57,0,0
SA,43220,2025-05,0.02,0.23,0,0
SA,43220,2025-06,0,0,0,0
SA,43220,2025-07,0,0,0,0
SA,43220,2025-08,0.02,0.12,0.09,0.89
SA,43220,2025-09,1.02,6.65,2.05,16.51
SA,43220,2025-10,0,0,2.02,22.72
SA,43220,2025-11,2.02,18.16,3.04,55.88
SA,43220,2025-12,1,7.48,3,62.42
SA,43220,2026-01,1.02,12.79,3.02,74.5
SA,43220,2026-02,0.05,0.54,1.05,23.49
SA,43220,2026-03,1.02,11.22,1,23.4
SA,43220,2026-04,0.11,1.25,1.11,49.75
SA,43220,2026-05,0,0,0,0
SA,43220,2026-06,0,0,1.02,42.1
SA,43220,2026-07,0,0,0.02,0.41
SA,43220,2026-08,4,42.75,0,0
SA,43360,2023-01,2.79,19.26,0,0
SA,43360,2023-02,0.08,0.72,0,0
SA,43360,2023-03,0.98,6.51,0,0
SA,43360,2023-04,3.75,26.91,0,0
SA,43360,2023-05,3.76,28.08,0,0
SA,43360,2023-06,2.88,20.92,0,0
SA,43360,2023-07,1.94,12.9,0,0
SA,43360,2023-08,1.04,6.89,0,0
SA,43360,2023-09,3.81,26.58,0,0
SA,43360,2023-10,8.37,76.27,0,0
SA,43360,2023-11,3.89,24.78,0,0
SA,43360,2023-12,3.83,23.5,0,0
SA,43360,2024-01,0.97,6.61,0,0
SA,43360,2024-02,2.77,18.39,0,0
SA,43360,2024-03,1.88,13.02,0,0
SA,43360,2024-04,3.77,25.32,0,0
SA,43360,2024-05,3.74,28.07,0,0
SA,43360,2024-06,1.95,19.14,0,0
SA,43360,2024-07,7.41,65.72,0,0
SA,43360,2024-08,3.71,37.41,0,0
SA,43360,2024-09,1.91,18.41,0,0
SA,43360,2024-10,2.82,21.71,0,0
SA,43360,2024-11,0.09,1.26,0,0
SA,43360,2024-12,3.75,46.05,0,0
SA,43360,2025-01,1.88,22.99,0,0
SA,43360,2025-02,1.17,21.23,0,0
SA,43360,2025-03,10.21,80.14,0,0
SA,43360,2025-04,8.54,71.42,0,0
SA,43360,2025-05,1.93,48.08,0,0
SA,43360,2025-06,1.91,20.78,0,0
SA,43360,2025-07,1.92,18.86,1.98,38.27
SA,43360,2025-08,1.93,15.86,1.04,20.83
SA,43360,2025-09,0.97,25,2.84,49.29
SA,43360,2025-10,2.82,94.42,4.79,168.33
SA,43360,2025-11,0.1,1.27,2.03,37.58
SA,43360,2025-12,2.91,28.12,8.5,246.23
SA,43360,2026-01,1.92,19.16,3.78,88.22
SA,43360,2026-02,1.02,5.49,1.96,36.8
SA,43360,2026-03,4.72,54.47,8.43,226.12
SA,43360,2026-04,3.82,40.59,3.05,104.92
SA,43360,2026-05,1.89,15.88,1.02,14.96
SA,43360,2026-06,1.02,6.35,3.81,96.87
SA,43360,2026-07,8.38,76.25,7.52,171.76
SA,43360,2026-08,3.81,24.83,2.87,60.18
SA,43650,2023-01,18.17,152.35,0,0
SA,43650,2023-02,23.15,207.35,0,0
SA,43650,2023-03,28.4,242.62,0,0
SA,43650,2023-04,21.84,231.01,0,0
SA,43650,2023-05,16.43,153.36,0,0
SA,43650,2023-06,25.09,256.11,0,0
SA,43650,2023-07,23.97,223.06,0,0
SA,43650,2023-08,38.33,354.3,0,0
SA,43650,2023-09,28.77,256.6,0,0
SA,43650,2023-10,25.21,265.31,0,0
SA,43650,2023-11,27.53,261.24,0,0
SA,43650,2023-12,25.26,235.03,0,0
SA,43650,2024-01,18.65,191.64,0,0
SA,43650,2024-02,32.81,324.6,0,0
SA,43650,2024-03,30.03,272.17,0,0
SA,43650,2024-04,23.35,246.86,0,0
SA,43650,2024-05,31.47,291.61,0,0
SA,43650,2024-06,20.98,272.68,0,0
SA,43650,2024-07,39.81,311.05,0,0
SA,43650,2024-08,20.65,204.35,0,0
SA,43650,2024-09,24.08,244.33,0,0
SA,43650,2024-10,27.59,308.48,0,0
SA,43650,2024-11,43.78,566.78,0,0
SA,43650,2024-12,29.66,346.15,0,0
SA,43650,2025-01,17.68,164.06,0,0
SA,43650,2025-02,22.42,229.39,0,0
SA,43650,2025-03,26.85,288.28,0,0
SA,43650,2025-04,24.72,251.32,0,0
SA,43650,2025-05,22.6,311.3,0,0
SA,43650,2025-06,18.86,238.63,0,0
SA,43650,2025-07,26.7,309.46,62.89,1098.86
SA,43650,2025-08,19.14,246.99,38.15,713.02
SA,43650,2025-09,32.29,379.31,58.32,1243.43
SA,43650,2025-10,46.14,511.1,56.46,1315.37
SA,43650,2025-11,30.87,333.7,49.26,1227.09
SA,43650,2025-12,37.32,472.83,54.6,1524.41
SA,43650,2026-01,26.41,254.54,35.9,1100.53
SA,43650,2026-02,45.27,491.12,55.72,1638.01
SA,43650,2026-03,51.36,663.07,67.56,2089.74
SA,43650,2026-04,60.21,737.06,87.33,2966.79
SA,43650,2026-05,47.81,406.45,32.13,757.27
SA,43650,2026-06,39.18,397.78,37.67,878.97
SA,43650,2026-07,35.67,453.21,26.03,703.88
SA,43650,2026-08,24.3,213.6,22.03,565.96
SA,43710,2023-01,0.83,10.13,0,0
SA,43710,2023-02,4.07,95.97,0,0
SA,43710,2023-03,9.89,74.21,0,0
SA,43710,2023-04,2.57,17.04,0,0
SA,43710,2023-05,9.68,93.21,0,0
SA,43710,2023-06,5.66,41.84,0,0
SA,43710,2023-07,6.5,54.06,0,0
SA,43710,2023-08,4.88,38.85,0,0
SA,43710,2023-09,9.68,97.36,0,0
SA,43710,2023-10,4.07,43.66,0,0
SA,43710,2023-11,5.79,60.17,0,0
SA,43710,2023-12,9.96,99.91,0,0
SA,43710,2024-01,7.38,62.35,0,0
SA,43710,2024-02,6.45,53.29,0,0
SA,43710,2024-03,2.56,14.37,0,0
SA,43710,2024-04,6.6,74.21,0,0
SA,43710,2024-05,6.72,59.32,0,0
SA,43710,2024-06,8.06,71.35,0,0
SA,43710,2024-07,4.84,41.16,0,0
SA,43710,2024-08,5.2,43.66,0,0
SA,43710,2024-09,4.85,36.38,0,0
SA,43710,2024-10,7.27,101.44,0,0
SA,43710,2024-11,1.62,18.81,0,0
SA,43710,2024-12,4.84,52.45,0,0
SA,43710,2025-01,1.61,47.96,0,0
SA,43710,2025-02,3.24,65.79,0,0
SA,43710,2025-03,8.4,73.05,0,0
SA,43710,2025-04,3.37,38.37,0,0
SA,43710,2025-05,4.17,34.99,0,0
SA,43710,2025-06,1.62,63.36,0,0
SA,43710,2025-07,5.64,85.99,7.4,232.8
SA,43710,2025-08,8.48,67.99,9.16,126.76
SA,43710,2025-09,4.08,38.46,9.97,167.15
SA,43710,2025-10,7.25,79.17,9.84,205.46
SA,43710,2025-11,7.6,93.77,15.69,382.17
SA,43710,2025-12,14.65,195.69,21.9,527.96
SA,43710,2026-01,1.62,16.4,4.06,77.52
SA,43710,2026-02,9.67,132.22,9.7,254.01
SA,43710,2026-03,18.25,236.95,20.54,613.85
SA,43710,2026-04,13.18,151.36,23.94,757.01
SA,43710,2026-05,4.95,38.24,3.21,53.05
SA,43710,2026-06,2.56,35.96,3.52,82.92
SA,43710,2026-07,11.41,133.72,11.55,262.69
SA,43710,2026-08,2.56,13.46,0.81,21.82
SA,43790,2023-01,9.09,74.07,0,0
SA,43790,2023-02,12.87,86.17,0,0
SA,43790,2023-03,14.02,120.88,0,0
SA,43790,2023-04,12.99,98.01,0,0
SA,43790,2023-05,8.34,190.41,0,0
SA,43790,2023-06,16.23,144.03,0,0
SA,43790,2023-07,8.62,58.57,0,0
SA,43790,2023-08,14.09,95.61,0,0
SA,43790,2023-09,15.2,145.03,0,0
SA,43790,2023-10,6.52,53,0,0
SA,43790,2023-11,15.71,149.66,0,0
SA,43790,2023-12,15.48,161.67,0,0
SA,43790,2024-01,4.09,35.09,0,0
SA,43790,2024-02,15.17,147.51,0,0
SA,43790,2024-03,18.02,156.91,0,0
SA,43790,2024-04,8.13,95.62,0,0
SA,43790,2024-05,10.1,83.84,0,0
SA,43790,2024-06,12.75,151.72,0,0
SA,43790,2024-07,8.93,105.23,0,0
SA,43790,2024-08,12.59,112.51,0,0
SA,43790,2024-09,14.44,187.81,0,0
SA,43790,2024-10,12.31,132.43,0,0
SA,43790,2024-11,7.63,68.63,0,0
SA,43790,2024-12,14.56,125.75,0,0
SA,43790,2025-01,3.26,34.77,0,0
SA,43790,2025-02,9.17,88.7,0,0
SA,43790,2025-03,12.14,111.77,0,0
SA,43790,2025-04,6.07,129.11,0,0
SA,43790,2025-05,2.34,17.66,0,0
SA,43790,2025-06,7.04,49.91,0,0
SA,43790,2025-07,15.31,183.42,16.11,260.53
SA,43790,2025-08,12.12,160.37,21.27,511.28
SA,43790,2025-09,20,329.57,29.42,670.53
SA,43790,2025-10,18.24,192.16,30.41,670.47
SA,43790,2025-11,21.99,323.33,37.62,917.93
SA,43790,2025-12,35.2,580.04,58.06,1712.17
SA,43790,2026-01,9.21,105.32,10.37,271.27
SA,43790,2026-02,11.04,124.16,25.95,666.34
SA,43790,2026-03,20.15,274.78,28.98,853.83
SA,43790,2026-04,40.67,608.18,82.57,2801.35
SA,43790,2026-05,4.97,58.89,6.93,165.24
SA,43790,2026-06,13.24,142.87,8.53,224.11
SA,43790,2026-07,5.08,63.68,10.29,237.98
SA,43790,2026-08,4.03,45.04,4.97,142.77
SA,44000,2023-01,0.02,0.15,0,0
SA,44000,2023-02,0.11,0.75,0,0
SA,44000,2023-03,0.07,0.63,0,0
SA,44000,2023-04,0,0,0,0
SA,44000,2023-05,0.2,2.41,0,0
SA,44000,2023-06,0.16,1.43,0,0
SA,44000,2023-07,0,0,0,0
SA,44000,2023-08,0.05,0.3,0,0
SA,44000,2023-09,0.05,0.68,0,0
SA,44000,2023-10,0,0,0,0
SA,44000,2023-11,0.07,0.55,0,0
SA,44000,2023-12,0,0,0,0
SA,44000,2024-01,0,0,0,0
SA,44000,2024-02,0.07,0.45,0,0
SA,44000,2024-03,0.11,0.7,0,0
SA,44000,2024-04,0,0,0,0
SA,44000,2024-05,0,0,0,0
SA,44000,2024-06,0.05,0.3,0,0
SA,44000,2024-07,0,0,0,0
SA,44000,2024-08,0.11,0.81,0,0
SA,44000,2024-09,0.14,1.27,0,0
SA,44000,2024-10,0.05,0.3,0,0
SA,44000,2024-11,0.2,1.93,0,0
SA,44000,2024-12,0.16,1.34,0,0
SA,44000,2025-01,0,0,0,0
SA,44000,2025-02,0.05,0.34,0,0
SA,44000,2025-03,0.27,2.07,0,0
SA,44000,2025-04,0.05,1.69,0,0
SA,44000,2025-05,0.05,0.39,0,0
SA,44000,2025-06,0.02,0.2,0,0
SA,44000,2025-07,0.02,0.47,0.05,1.94
SA,44000,2025-08,0,0,0.02,0.3
SA,44000,2025-09,0.09,1.16,0.07,2.2
SA,44000,2025-10,0.05,0.45,0.18,3.42
SA,44000,2025-11,0.11,1.17,0.11,2.13
SA,44000,2025-12,0.09,0.82,0.14,2.46
SA,44000,2026-01,0,0,0,0
SA,44000,2026-02,0.05,0.45,0.05,0.88
SA,44000,2026-03,0.09,0.83,0.14,3.08
SA,44000,2026-04,0.07,0.68,0.11,3.9
SA,44000,2026-05,0,0,0,0
SA,44000,2026-06,0.05,0.49,0.09,1.94
SA,44000,2026-07,0.14,1.05,0.07,0.96
SA,44000,2026-08,0.05,0.36,0.07,1.36
