osm_id,lat,lon,name,operator,access,capacity,fast,lga_code,vic_postcode,state
node/13304382752,-33.7944228,151.1801686,Chargefox,Chargefox,"",2,FALSE,18250,,NSW
node/6753244994,-33.796509,151.1833697,EVLink,JET Charge,"",2,FALSE,18250,,NSW
node/9916436896,-33.8093255,151.2088608,Evie Networks,Evie Networks,yes,2,FALSE,18250,,NSW
node/13185195201,-33.7967175,151.2010383,Exploren,Exploren,"",2,TRUE,18250,,NSW
node/6165583449,-34.4501399,150.4519627,ChargePoint,ChargePoint,"",1,FALSE,18350,,NSW
node/9765677232,-34.607274,150.2250985,Evie Networks,Evie Networks,"",6,TRUE,18350,,NSW
node/11365114635,-34.4467455,150.43701,Evie Networks,Evie Networks,"",,TRUE,18350,,NSW
node/12757268383,-34.4670358,150.413066,Exploren,Exploren,"",4,FALSE,18350,,NSW
node/6165583448,-34.4500909,150.4424531,NRMA,NRMA,"",1,TRUE,18350,,NSW
node/13393835582,-34.5543827,150.36457,NRMA,NRMA,"",5,TRUE,18350,,NSW
node/11140224982,-34.4880018,150.4138196,Tesla Destination Charger,Tesla,"",6,FALSE,18350,,NSW
node/10744631135,-34.6092951,150.2298378,Tesla Supercharger,Tesla,yes,6,TRUE,18350,,NSW
node/11137421689,-34.2818052,150.6399305,AmpCharge,AmpCharge,"",6,TRUE,18400,,NSW
node/11137421690,-34.2822929,150.6365233,AmpCharge,AmpCharge,"",6,TRUE,18400,,NSW
node/12624993541,-34.2284569,150.684135,Chargefox,Chargefox,"",,TRUE,18400,,NSW
node/11221609471,-34.4857516,150.8064303,AmpCharge,AmpCharge,"",,FALSE,18450,,NSW
node/5047211383,-34.4075897,150.8812521,ChargePoint,ChargePoint,"",,FALSE,18450,,NSW
node/6914659544,-34.436581,150.8633339,Chargefox,Chargefox,"",,FALSE,18450,,NSW
node/9786977964,-34.4952775,150.7957656,Evie Networks,Evie Networks,"",,FALSE,18450,,NSW
node/10815896314,-34.4143916,150.8999909,Tesla Destination Charger,"Tesla, Inc.","",4,FALSE,18450,,NSW
node/10815562193,-34.437819,150.8634156,Wollongong Supercharger,Tesla,yes,4,TRUE,18450,,NSW
node/10783513810,-34.4033184,150.8914532,bp pulse,bp pulse,"",,TRUE,18450,,NSW
node/13240078058,-33.8850665,151.2334091,"","","",,FALSE,18500,,NSW
node/13323403968,-33.8758626,151.2320823,"","","",,FALSE,18500,,NSW
node/13329798300,-33.8858816,151.2572358,"","","",,FALSE,18500,,NSW
node/10895054616,-33.8747893,151.2463108,Chargefox,Chargefox,"",,FALSE,18500,,NSW
node/11738297527,-33.8850206,151.2533392,Chargefox,Chargefox,"",1,FALSE,18500,,NSW
node/12395564018,-33.8817983,151.2282926,Chargefox,Chargefox,yes,2,FALSE,18500,,NSW
node/13055800837,-33.8745302,151.2421618,Chargefox,Chargefox,yes,2,FALSE,18500,,NSW
node/14071459701,-33.8863086,151.2380626,EV charging,"","",,FALSE,18500,,NSW
node/11845737187,-33.8884752,151.2514691,EVlink,EVlink,"",1,FALSE,18500,,NSW
node/11853840472,-33.8845141,151.2373913,EVlink,EVlink,"",,FALSE,18500,,NSW
node/11016758544,-33.8885103,151.2375612,Evie Networks,Evie Networks,yes,2,FALSE,18500,,NSW
node/11815611441,-33.884478,151.2358502,Exploren,Exploren,yes,1,FALSE,18500,,NSW
node/9378951502,-33.871695,151.2681007,Jetcharge,Chargefox,"",2,FALSE,18500,,NSW
node/12441111761,-34.845478,148.9155118,Chargefox,Chargefox,"",,TRUE,18710,,NSW
node/9366472089,-34.9692613,149.0300976,Evie Networks,Evie Networks,"",2,TRUE,18710,,NSW
node/13246803659,-34.9851069,149.3841648,Exploren,Exploren,"",2,TRUE,18710,,NSW
node/7816558586,-34.8412265,148.9124032,NRMA,NRMA,yes,2,TRUE,18710,,NSW
node/13762401039,-34.8455193,148.9130641,NRMA,NRMA,"",9,TRUE,18710,,NSW
node/9987263214,-34.84184,148.9128433,Tesla Destination Charger,Yass Soldiers Club,"",2,FALSE,18710,,NSW
node/11289934645,-34.8436719,148.914061,Tesla Supercharger,Tesla,"",12,TRUE,18710,,NSW
node/13394443966,-23.6975964,133.8787526,Chargefox,Chargefox,"",30,FALSE,70200,,NT
node/12189787201,-23.7023572,133.8827155,NRMA,NRMA,"",180,TRUE,70200,,NT
node/14048095101,-19.4364423,134.2081053,"","","",,FALSE,70420,,NT
node/12189788704,-21.5311476,133.8893426,Chargefox,Chargefox,"",30,TRUE,70420,,NT
node/13196784024,-17.5558596,133.5481895,Chargefox,Chargefox,"",1,FALSE,70420,,NT
node/12189788311,-19.4369743,134.2086678,NRMA,NRMA,"",,TRUE,70420,,NT
node/14162494464,-17.5581215,133.5518363,NRMA,NRMA,"",,FALSE,70420,,NT
way/1460416132,-22.1278407,133.4131976,"","","",22,FALSE,70620,,NT
node/13196764567,-13.2385735,131.1059631,NRMA,NRMA,"",4,TRUE,70700,,NT
node/10125281319,-12.3746811,130.8699148,"","","",,FALSE,71000,,NT
node/10125281321,-12.4307902,130.860126,"","","",,FALSE,71000,,NT
node/10125281322,-12.4663857,130.8466989,"","","",,FALSE,71000,,NT
node/10923255879,-12.3961062,130.8968374,Evie Networks,Evie Networks,"",,TRUE,71000,,NT
way/1253852373,-12.4075196,130.8780051,Tesla Destination,Darwin Airport,"",3,FALSE,71000,,NT
node/13196784865,-14.4659256,132.266483,NRMA,NRMA,"",4,TRUE,72200,,NT
node/5334248429,-25.197523,133.2007563,NRMA,NRMA,"",,TRUE,72330,,NT
way/1460414712,-25.1984778,133.2010931,NRMA,NRMA,"",80,FALSE,72330,,NT
node/11129264613,-12.5064456,131.0084993,Evie Networks,Evie Networks,"",,TRUE,72800,,NT
node/12189780752,-14.9227395,133.066083,NRMA,NRMA,"",,TRUE,73600,,NT
node/12189786778,-28.036482,148.5819657,Yurika,Yurika,"",,TRUE,30300,,QLD
node/13378006453,-24.4051789,150.5142776,NRMA,NRMA,"",4,TRUE,30370,,QLD
node/13290161035,-23.5519525,145.2945922,NRMA,NRMA,"",4,TRUE,30410,,QLD
node/13640690206,-23.6484812,146.6394523,NRMA - Alpha,NRMA,yes,,TRUE,30410,,QLD
node/12189790725,-23.5545937,145.287366,Yurika,Yurika,"",,TRUE,30410,,QLD
node/12008713271,-24.4235648,145.4619626,"","","",,FALSE,30760,,QLD
node/7135828901,-27.4930939,153.0418714,"","",customers,,FALSE,31000,,QLD
node/9829541757,-27.444063,153.0819323,"","",yes,1,FALSE,31000,,QLD
node/9960709498,-27.3420061,153.0108529,AmpCharge,AmpCharge,yes,2,FALSE,31000,,QLD
node/13948923481,-27.4918113,153.0646248,AmpCharge,AmpCharge,"",6,TRUE,31000,,QLD
node/12995430296,-27.4749783,153.0177119,Brisbane Convention & Exhibition Centre - Car Park 2,"","",,FALSE,31000,,QLD
node/12617063740,-27.4577913,153.1548107,Chargefox,Chargefox,"",2,TRUE,31000,,QLD
node/6817401048,-27.5779109,153.112883,Chargefox Charging Station,Chargefox,"",2,FALSE,31000,,QLD
node/13276964386,-27.4139106,153.0816862,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13276979058,-27.4138995,153.0817179,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13276979059,-27.4138462,153.0817906,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13276995583,-27.4138103,153.0818301,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13277022454,-27.4137759,153.0818477,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13277038284,-27.4137409,153.0818765,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/13277052036,-27.4138632,153.0817717,EVlink,EVlink,"",1,FALSE,31000,,QLD
node/12617104057,-27.5715225,153.0628418,Elanga,"","",5,TRUE,31000,,QLD
node/13140384679,-27.5490551,152.9373321,Elanga,Elanga,"",4,TRUE,31000,,QLD
node/12740410481,-27.4855185,153.0011815,Evie,Evie Networks,"",,FALSE,31000,,QLD
node/13140372383,-27.5323735,152.9481894,Evie,Evie Networks,"",4,TRUE,31000,,QLD
node/13360543348,-27.4371688,153.0236958,Evie Charging Station,Evie Networks,customers,4,FALSE,31000,,QLD
node/13531537889,-27.4188971,152.9202945,Evie Charging Station,Evie Networks,"",4,FALSE,31000,,QLD
node/8023428147,-27.4157668,153.077346,Evie Networks,Evie Networks,"",4,FALSE,31000,,QLD
node/9765719405,-27.5338615,152.9489592,Evie Networks,Evie Networks,"",4,FALSE,31000,,QLD
node/10717941533,-27.4221557,153.0344427,Evie Networks,Evie Networks,"",2,FALSE,31000,,QLD
node/12617067529,-27.4502517,153.0441746,Evie Networks,Evie Networks,"",2,TRUE,31000,,QLD
node/12617084799,-27.5737102,153.0904272,Evie Networks,Evie Networks,"",4,TRUE,31000,,QLD
way/1419126610,-27.4319126,153.0430963,Jolt,Jolt,yes,1,TRUE,31000,,QLD
node/12794350327,-27.4590724,153.0502297,PEV Charging - Banks & Co,"","",,FALSE,31000,,QLD
node/12832975575,-27.3311893,153.0444322,PEV Charging - Bill Brown Sports Center,"","",,FALSE,31000,,QLD
node/12794483302,-27.4484645,153.0992851,PEV Charging - Brewdogs,"","",,FALSE,31000,,QLD
node/12832952713,-27.4935481,152.9126117,PEV Charging - Brookfield General store,"","",,FALSE,31000,,QLD
node/12832904518,-27.5011179,153.0773706,PEV Charging - Camp Hill Marketplace,Jolt,"",,FALSE,31000,,QLD
node/12832940626,-27.4492187,152.9890616,PEV Charging - Civosity Park,"","",,FALSE,31000,,QLD
node/12791260758,-27.394267,152.9968854,PEV Charging - McDowell/Dawg Boys,"","",,FALSE,31000,,QLD
node/12797576761,-27.470322,153.1038384,PEV Charging - Murrarie Cycle Track,"","",,FALSE,31000,,QLD
node/12794328915,-27.4731018,153.0500843,PEV Charging - New Farm foreshore,"","",,FALSE,31000,,QLD
node/12794311785,-27.4733331,153.0495184,PEV Charging - Officers Mess,"","",,FALSE,31000,,QLD
node/12785108870,-27.4397502,153.0700244,PEV Charging - Portside Wharf,"","",,FALSE,31000,,QLD
node/12832976724,-27.477673,153.0297703,PEV Charging - QUT Y Block,"","",,FALSE,31000,,QLD
node/12832943216,-27.4730903,153.0236148,PEV Charging - Queens Wharf,"","",,FALSE,31000,,QLD
node/12832992796,-27.3206136,153.0692526,PEV Charging - Samdgate Woolworths,"","",,FALSE,31000,,QLD
node/12790998807,-27.4766831,153.0218091,PEV Charging - South bank Grand Arbour,"","",,FALSE,31000,,QLD
node/12791025516,-27.4760409,153.0217106,PEV Charging - Southbank,"","",,FALSE,31000,,QLD
node/12791011076,-27.4771635,153.0218182,PEV Charging - Southbank Grand Arbour,"","",,FALSE,31000,,QLD
node/12784912835,-27.4749339,153.0207675,PEV Charging - The Wheel of Brisbane #3,"","",,FALSE,31000,,QLD
node/12784955496,-27.4744352,153.0204327,PEV Charging - The Wheel of Brisbane #4,"","",,FALSE,31000,,QLD
node/12791024996,-27.478063,153.0279596,PEV Charging - Undegound Carpark Goodwill bridge,"","",,FALSE,31000,,QLD
node/12794343827,-27.4774893,153.0271776,PEV Charging - Underground carpark,"","",,FALSE,31000,,QLD
node/12794346296,-27.478063,153.0279596,PEV Charging - Underground carpark,"","",,FALSE,31000,,QLD
node/12794351001,-27.4778107,153.0272634,PEV Charging - Underground carpark,"","",,FALSE,31000,,QLD
node/12832904430,-27.4509851,153.044477,PEV Charging - Woolworths New Farm,"","",,FALSE,31000,,QLD
node/13271316138,-27.5569371,153.0805262,Tesla,Tesla,"",6,TRUE,31000,,QLD
node/6460533136,-27.4517194,153.0404982,Tesla Supercharger,Tesla,yes,4,TRUE,31000,,QLD
node/10815638128,-27.4995659,152.9723139,Tesla Supercharger,Tesla,yes,9,TRUE,31000,,QLD
node/10856712697,-27.5778291,153.1139672,Tesla Supercharger,Tesla,yes,6,TRUE,31000,,QLD
node/12617089574,-27.4514283,153.033492,Tesla Supercharger,Tesla,"",6,TRUE,31000,,QLD
node/13885760184,-27.4962361,153.0173276,University of Queensland,University of Queensland,yes,,FALSE,31000,,QLD
node/13885778230,-27.4960717,153.0173759,University of Queensland,University of Queensland,yes,,FALSE,31000,,QLD
node/13885787455,-27.4963605,153.0172973,University of Queensland,University of Queensland,yes,,FALSE,31000,,QLD
node/12617085052,-27.439612,153.0495763,bp pulse,bp pulse,"",2,TRUE,31000,,QLD
way/1285325700,-24.8864679,152.3170924,"","","",,FALSE,31820,,QLD
way/1285325701,-24.8864867,152.3170763,"","","",,FALSE,31820,,QLD
node/13352576001,-24.9896322,151.9532585,Tesla Supercharger,Tesla,"",6,TRUE,31820,,QLD
node/6773289000,-25.235255,152.278546,Yurika,Yurika,"",2,TRUE,31820,,QLD
node/8566959243,-24.9897146,151.9531256,Yurika,Yurika,"",2,TRUE,31820,,QLD
node/8566976201,-19.5755234,147.404019,Yurika,Yurika,"",2,TRUE,31900,,QLD
node/13688546702,-16.9880467,145.7400384,Tesla Supercharger,Tesla,yes,,FALSE,32080,,QLD
node/8566979935,-16.9205159,145.7790922,Yurika,Yurika,"",2,TRUE,32080,,QLD
node/13513721111,-17.6525436,145.9563497,"","","",2,FALSE,32260,,QLD
node/13300504671,-17.934889,145.9244106,Tesla,Tesla,"",6,TRUE,32260,,QLD
node/8566979932,-18.2627649,146.0246187,Yurika,Yurika,"",2,TRUE,32260,,QLD
node/8566979933,-17.9348954,145.9239911,Yurika,Yurika,"",2,TRUE,32260,,QLD
node/8566979934,-17.5235786,146.0267957,Yurika,Yurika,"",2,TRUE,32260,,QLD
node/13640648820,-23.5239452,148.1559676,QESH - Emerald,Yurika,yes,,TRUE,32270,,QLD
node/13640713990,-24.4628861,148.623361,QESH - Rolleston,Yurika,yes,,TRUE,32270,,QLD
node/12583412529,-23.64667,149.3326634,Yurika,Yurika,"",,TRUE,32270,,QLD
node/11826593936,-20.0783899,146.2710916,"","","",,FALSE,32310,,QLD
node/13196826813,-20.0657938,146.2614299,Yurika,Yurika,"",,TRUE,32310,,QLD
node/13196763581,-20.7046758,140.5081796,Yurika,Yurika,"",,TRUE,32450,,QLD
node/10724955406,-16.4741417,145.3490799,RACQ,RACQ,"",2,FALSE,32810,,QLD
node/8566979936,-16.5267821,145.462902,Yurika,Yurika,"",2,TRUE,32810,,QLD
node/13196788588,-20.8426412,144.2000778,Yurika,Yurika,"",,TRUE,33200,,QLD
node/13179926742,-25.4878343,152.6635876,Tesla Supercharger,Tesla,"",8,TRUE,33220,,QLD
node/6773221148,-25.5399733,152.6988509,Yurika,Yurika,"",2,TRUE,33220,,QLD
node/13377997198,-23.8555215,151.2485967,Evie Networks,Evie Networks,"",4,TRUE,33360,,QLD
node/13378007156,-24.0045444,151.1961941,NRMA,NRMA,"",4,TRUE,33360,,QLD
node/13378001287,-23.9840238,151.2123664,Tesla,Tesla,yes,6,TRUE,33360,,QLD
node/8566959244,-24.327605,151.5605055,Yurika,Yurika,"",2,TRUE,33360,,QLD
node/8566959245,-23.8108599,150.9801076,Yurika,Yurika,"",2,TRUE,33360,,QLD
node/8320308514,-28.0293919,153.434591,"","","",,FALSE,33430,,QLD
node/12586162734,-28.0930571,153.3912645,AmpCharge,AmpCharge,"",,TRUE,33430,,QLD
node/9787101923,-27.7844454,153.2608513,ChargePoint,ChargePoint,"",2,FALSE,33430,,QLD
node/11242854532,-27.9603586,153.4124115,City of Gold Coast,City of Gold Coast,yes,2,FALSE,33430,,QLD
node/8817023359,-27.8553474,153.3104507,Evie Networks,Evie Networks,"",,FALSE,33430,,QLD
node/10182414072,-27.9807754,153.4097005,Evie Networks,Evie Networks,"",,FALSE,33430,,QLD
node/10208662680,-28.0353151,153.4275587,Evie Networks,Evie Networks,"",4,FALSE,33430,,QLD
node/12586166396,-27.9477131,153.3518696,Evie Networks,Evie Networks,"",,TRUE,33430,,QLD
node/12586173151,-27.7860933,153.2523381,Evie Networks,Evie Networks,"",,TRUE,33430,,QLD
node/13154424198,-28.0819696,153.381854,Evie Networks,Evie Networks,"",4,FALSE,33430,,QLD
node/13247233839,-27.8775892,153.3640792,Evie Networks,Evie Networks,"",4,TRUE,33430,,QLD
node/13397009753,-28.0976772,153.4394485,Tesla Destination Charger,Tesla,yes,3,FALSE,33430,,QLD
node/6460563175,-28.0353737,153.4271031,Tesla Supercharger,Tesla,yes,8,TRUE,33430,,QLD
node/12586163469,-27.9131952,153.4004814,Tesla Supercharger,Tesla,yes,6,TRUE,33430,,QLD
node/12989024507,-28.0758186,153.3871454,Tesla Supercharger,Tesla,"",10,TRUE,33430,,QLD
node/6773250148,-28.1640661,153.5149307,Yurika,Yurika,"",,FALSE,33430,,QLD
node/10864661364,-27.9235795,153.3388969,Yurika,Yurika,"",,FALSE,33430,,QLD
node/11092548399,-28.4137758,151.0840316,Ezy Charger,Ezy Charger,"",,FALSE,33610,,QLD
node/7371168765,-26.1881513,152.6612476,Tesla Supercharger,Tesla,yes,4,TRUE,33620,,QLD
node/8566959242,-25.9943406,152.5626944,Yurika,Yurika,"",2,TRUE,33620,,QLD
node/11826782983,-18.6444937,146.1631112,"","","",,FALSE,33800,,QLD
node/7745584029,-27.6766678,152.9036312,"","",yes,4,FALSE,33960,,QLD
node/12586107375,-27.5962296,152.7459401,AmpCharge,AmpCharge,"",,TRUE,33960,,QLD
way/1312404534,-27.6312765,152.7841956,Brothers Leagues Club,Brothers Leagues Club,customers,2,FALSE,33960,,QLD
node/9072216233,-27.5881184,152.8219332,Evie Networks,Evie Networks,"",2,FALSE,33960,,QLD
node/12586141460,-27.6086155,152.7597217,Evie Networks,Evie Networks,"",,TRUE,33960,,QLD
node/12832952526,-27.6458807,152.8616334,PEV Charging - Redbank Plains,"","",,FALSE,33960,,QLD
node/12832897649,-27.6772537,152.9020233,PEV Charging- Orion Shopping Center Carpark,"","",,FALSE,33960,,QLD
node/6773252901,-27.6821816,152.8997448,Yurika,Yurika,"",2,TRUE,33960,,QLD
node/8571382029,-27.6162188,152.7586101,Yurika,Yurika,yes,2,TRUE,33960,,QLD
node/12586119545,-27.5791896,152.7132906,bp pulse,bp pulse,"",2,TRUE,33960,,QLD
node/12586128498,-27.6097313,152.9027324,bp pulse,bp pulse,"",,TRUE,33960,,QLD
node/13354723329,-21.9083275,149.4097121,Tesla Supercharger,Tesla,yes,3,TRUE,33980,,QLD
node/8566976197,-21.9085589,149.4106209,Yurika,Yurika,"",2,TRUE,33980,,QLD
node/8566976196,-22.8280493,149.9325,Yurika,Yurika,"",2,TRUE,34530,,QLD
node/12586111987,-27.5630785,152.4243244,Evie Networks,Evie Networks,"",,TRUE,34580,,QLD
node/13502753849,-27.5499335,152.1166538,Tesla Supercharger,Tesla,"",6,TRUE,34580,,QLD
node/4861233240,-27.5512966,152.3351148,Yurika,Yurika,"",2,TRUE,34580,,QLD
node/12617472877,-27.642885,153.1000675,AmpCharge,AmpCharge,"",2,TRUE,34590,,QLD
node/12586200703,-27.7141698,153.1895903,Evie Networks,Evie Networks,"",4,TRUE,34590,,QLD
node/14183935431,-27.669555,153.1912157,Eyie RACQ,Eyie RACQ,"",4,FALSE,34590,,QLD
node/13062475124,-27.7108712,153.1612926,PEV Charging - Burrito Bar - Holmview,"","",,FALSE,34590,,QLD
node/8571382028,-27.6379161,153.1355179,Yurika,Yurika,"",2,TRUE,34590,,QLD
node/12617312368,-27.6222007,153.1283416,bp pulse,bp pulse,"",2,TRUE,34590,,QLD
node/14028126801,-23.4397055,144.2719173,"","","",,FALSE,34710,,QLD
node/12189822953,-23.4414436,144.2479747,Yurika,Yurika,"",,TRUE,34710,,QLD
node/13688547201,-21.096486,149.1597429,Tesla Supercharger,Tesla,yes,,FALSE,34770,,QLD
node/8566976198,-21.1393216,149.1850897,Yurika,Yurika,"",2,TRUE,34770,,QLD
node/14161653150,-21.5784729,141.9195711,NRMA,NRMA,"",4,TRUE,34800,,QLD
node/13640626685,-20.6575887,141.743708,QESH - Julia Creek,Yurika,yes,,TRUE,34800,,QLD
node/13640900122,-26.5708048,148.7909237,QESH - Roma,Yurika,yes,,TRUE,34860,,QLD
node/14029777639,-25.8429577,148.5677102,Yurika,Yurika,yes,,FALSE,34860,,QLD
node/10863607717,-27.0420869,152.9754203,AmpCharge,AmpCharge,yes,2,FALSE,35010,,QLD
node/12774923334,-27.0420643,152.974065,Chargefox,Chargefox,"",2,FALSE,35010,,QLD
node/13111686756,-27.1557163,152.9758311,Evie,Evie Networks,"",5,TRUE,35010,,QLD
way/1419128057,-27.2183249,153.09888,Evie,Evie Networks,yes,,TRUE,35010,,QLD
node/12196379287,-27.3457351,152.9688848,Jolt,Jolt,"",,FALSE,35010,,QLD
node/12794311786,-27.270788,152.9783512,PEV Charging - Building Carpark,"","",,FALSE,35010,,QLD
node/12832996850,-27.2602467,153.0799697,PEV Charging - Craft Burger and Beer,"","",,FALSE,35010,,QLD
node/12794342754,-27.2316581,153.1108771,PEV Charging - Humpybong Park,"","",,FALSE,35010,,QLD
node/12833029681,-27.2313418,153.1100789,PEV Charging - Humpybong Park,"","",,FALSE,35010,,QLD
node/12541308710,-27.080268,152.9654818,Queensland Health,Queensland Health,"",9,FALSE,35010,,QLD
way/1278067243,-27.2395889,153.0136619,Tesla Supercharger,Tesla,yes,9,TRUE,35010,,QLD
node/10224962961,-27.2290784,152.9908938,Woolworths,Chargefox,yes,2,TRUE,35010,,QLD
node/10224962962,-27.2291221,152.9908943,Woolworths,Chargefox,yes,2,TRUE,35010,,QLD
node/8571382027,-27.243335,153.0156633,Yurika,Yurika,"",2,TRUE,35010,,QLD
node/13111718768,-27.1236118,152.9764744,bp pulse,bp pulse,"",4,TRUE,35010,,QLD
node/13111718769,-27.1240589,152.9780836,bp pulse,bp pulse,"",3,TRUE,35010,,QLD
node/14040760101,-20.7249704,139.49238,"","","",4,FALSE,35300,,QLD
node/14161628927,-19.920288,138.1177301,NRMA,NRMA,"",2,TRUE,35300,,QLD
node/13196770117,-20.7269075,139.4996618,Yurika,Yurika,"",,TRUE,35300,,QLD
node/13640948562,-26.4108056,147.1260386,NRMA - Morven,NRMA,yes,,TRUE,35600,,QLD
node/12189801735,-26.4139229,146.2457646,Yurika,Yurika,"",,TRUE,35600,,QLD
node/9939260096,-26.4004166,153.0644501,Evie Networks,Evie Networks,"",,FALSE,35740,,QLD
node/11406998570,-26.4004039,153.0644252,Evie Villa Noosa,Evie Networks,"",,FALSE,35740,,QLD
node/6773304236,-26.4170901,152.9114294,Yurika,Yurika,"",2,TRUE,35740,,QLD
node/12583387307,-24.8636329,151.1214317,NRMA,NRMA,"",,TRUE,35760,,QLD
node/12189817669,-28.070468,145.6822644,Yurika,Yurika,"",,TRUE,35800,,QLD
node/12586214088,-27.5236102,153.1955721,Chargefox,Chargefox,"",,TRUE,36250,,QLD
node/12586212446,-27.5233519,153.2220207,Evie Networks,Evie Networks,"",,TRUE,36250,,QLD
node/12586221678,-27.5867721,153.283653,Evie Networks,Evie Networks,"",,TRUE,36250,,QLD
node/12833003180,-27.5231323,153.2208283,PEV Charging - Hungry Jacks,"","",,FALSE,36250,,QLD
node/13640607330,-20.7302215,143.1435663,QESH - Richmond,Yurika,yes,,TRUE,36300,,QLD
node/9184935771,-23.2884084,150.5116862,"","","",,FALSE,36370,,QLD
node/13377984506,-23.3341826,150.5193092,Evie Networks,Evie Networks,"",4,TRUE,36370,,QLD
node/13377964298,-23.382875,150.5131694,NRMA,NRMA,"",4,TRUE,36370,,QLD
node/13377965477,-23.3425351,150.5207013,Tesla Supercharger,Tesla,yes,7,TRUE,36370,,QLD
node/8122913262,-23.3820988,150.5133405,Yurika,Yurika,"",2,TRUE,36370,,QLD
node/13025896767,-28.0830613,152.8410942,AXCharge,AXCharge,"",22,FALSE,36510,,QLD
node/13406903527,-27.9736327,152.9946597,Chargefox,Chargefox,yes,2,TRUE,36510,,QLD
node/12586218066,-27.9897072,152.999185,Evie Networks,Evie Networks,"",,TRUE,36510,,QLD
node/12832829981,-28.197045,152.7806421,Noodoe,Noodoe,customers,1,FALSE,36510,,QLD
node/14177285588,-27.234606,152.4193093,BV Roasters,BV Roasters,customers,4,FALSE,36580,,QLD
node/12583438143,-27.2389836,152.4203194,Yurika,Yurika,"",,TRUE,36580,,QLD
node/12084272033,-26.6698543,152.0014406,NRMA,NRMA,"",2,TRUE,36630,,QLD
node/9491293057,-26.5400752,151.8401359,Stanwell,Stanwell,"",,TRUE,36630,,QLD
node/9234402081,-26.8857922,152.1029637,"Tesla, Inc.","Tesla, Inc.",customers,,FALSE,36630,,QLD
node/6824446152,-28.2172097,152.030729,Southern Downs Regional Council,Southern Downs Regional Council,yes,3,TRUE,36660,,QLD
node/12583416028,-28.657088,151.9323991,Yurika,Yurika,"",4,TRUE,36660,,QLD
node/13527808702,-26.6592391,153.0969897,Ampol,AmpCharge,yes,,FALSE,36720,,QLD
node/13527808703,-26.6592815,153.0969674,Ampol,AmpCharge,yes,,FALSE,36720,,QLD
node/13989051396,-26.7042536,153.1313025,Ampol,AmpCharge,"",6,FALSE,36720,,QLD
node/10687069739,-26.6312341,152.9607488,BP Pulse,BP Pulse,"",,FALSE,36720,,QLD
node/13002600985,-26.8033601,153.1241215,Caloundra Shopping Center Evie Charging Station,Evie Networks,"",,FALSE,36720,,QLD
node/11897759707,-26.7577906,152.8521122,Elanga,Elanga,"",2,FALSE,36720,,QLD
node/6968144446,-26.9182695,152.9964595,Evie Networks,Evie Networks,"",,FALSE,36720,,QLD
node/7956430892,-26.6628606,153.0500396,Evie Networks,Evie Networks,"",,FALSE,36720,,QLD
node/13007480809,-26.737101,153.1193925,Evie Networks,Evie Networks,"",,FALSE,36720,,QLD
node/6773336912,-26.6537911,153.0874707,Tesla Supercharger,Tesla,yes,6,TRUE,36720,,QLD
node/13354680098,-26.7512748,153.0466724,Tesla Supercharger,Tesla,yes,10,TRUE,36720,,QLD
node/13688543101,-26.5536112,152.9606089,Tesla Supercharger,Tesla,yes,6,TRUE,36720,,QLD
node/8309916935,-26.6871515,153.0042582,Yurika,Yurika,"",2,TRUE,36720,,QLD
node/8797027976,-17.3736451,145.3844854,Tropical North Queensland Electric Vehicle Tourist Drive,Tropical North Queensland Electric Vehicle Tourist Drive,"",2,FALSE,36820,,QLD
node/14007579593,-26.8392946,151.9804963,"","","",,FALSE,36910,,QLD
node/12586113492,-27.5223942,151.8514243,BP Pulse,BP Pulse,"",6,TRUE,36910,,QLD
node/12586121968,-27.5437635,151.9247627,Evie Networks,Evie Networks,"",,TRUE,36910,,QLD
node/12586127620,-27.5409865,151.9523776,Evie Networks,Evie Networks,"",,TRUE,36910,,QLD
node/13478070302,-27.5437448,151.9247649,Evie Networks,Evie Networks,"",,FALSE,36910,,QLD
node/13478071082,-27.543781,151.9247605,RACQ,Evie Networks,yes,2,FALSE,36910,,QLD
node/7034800289,-27.5780729,151.9467124,Tesla Supercharger,Tesla,yes,4,TRUE,36910,,QLD
node/8571382030,-27.5200027,151.8493789,Yurika,Yurika,"",2,TRUE,36910,,QLD
node/11826783777,-19.2785384,146.7598752,"","","",,FALSE,37010,,QLD
node/8566979931,-19.2600757,146.8208282,ChargeStar,ChargeStar,"",1,TRUE,37010,,QLD
node/10796609690,-19.2439428,146.8092559,EVUp,EVUp,"",2,FALSE,37010,,QLD
node/7672020234,-19.3194992,146.8284661,Evie Networks,Evie Networks,"",2,TRUE,37010,,QLD
node/13688546203,-19.3154161,146.7242838,Tesla Supercharger,Tesla,yes,6,TRUE,37010,,QLD
node/8566979930,-19.3233331,146.7584605,Yurika,Yurika,"",2,TRUE,37010,,QLD
node/10925720436,-27.179865,151.2690237,"","","",,FALSE,37310,,QLD
node/10269247316,-26.6591762,150.1871448,Yurika,Yurika,"",,FALSE,37310,,QLD
node/12189815808,-26.659239,150.187137,Yurika,Yurika,"",,TRUE,37310,,QLD
