lga_name,month,bev_exact,bev_supp,phev_exact,phev_supp,other_exact,other_supp
Albury,2022-09,0.0,40,0.0,0,12076.0,16178
Albury,2022-12,7.0,45,0.0,1,12439.0,16159
Albury,2023-03,22.0,53,0.0,1,12403.0,16227
Albury,2023-06,27.0,57,0.0,2,12607.0,16315
Albury,2023-09,35.0,61,0.0,6,12850.0,16294
Albury,2023-12,36.0,67,0.0,10,13216.0,16301
Albury,2024-03,38.0,78,0.0,16,13200.0,16426
Albury,2024-06,46.0,89,0.0,17,13183.0,16439
Albury,2024-09,46.0,98,0.0,22,13449.0,16388
Albury,2024-12,49.0,102,7.0,26,13752.0,16422
Albury,2025-03,53.0,114,8.0,42,13849.0,16459
Albury,2025-06,57.0,118,8.0,51,13884.0,16459
Albury,2025-09,55.0,126,7.0,64,13925.0,16489
Albury,2025-12,54.0,135,7.0,75,14281.0,16346
Albury,2026-03,69.0,153,15.0,75,14279.0,16308
Albury,2026-06,116.0,177,22.0,105,14221.0,16240
Albury,2026-08,147.0,190,37.0,114,14282.0,16224
Armidale Regional,2022-09,0.0,13,0.0,0,4272.0,11567
Armidale Regional,2022-12,0.0,16,0.0,0,4260.0,11579
Armidale Regional,2023-03,0.0,18,0.0,2,4233.0,11629
Armidale Regional,2023-06,0.0,21,0.0,5,4001.0,11565
Armidale Regional,2023-09,0.0,23,0.0,5,4076.0,11570
Armidale Regional,2023-12,6.0,26,0.0,6,4171.0,11576
Armidale Regional,2024-03,6.0,33,0.0,11,4131.0,11577
Armidale Regional,2024-06,6.0,38,0.0,15,4136.0,11598
Armidale Regional,2024-09,12.0,41,0.0,17,4154.0,11630
Armidale Regional,2024-12,0.0,50,0.0,18,4215.0,11684
Armidale Regional,2025-03,0.0,55,0.0,21,4289.0,11667
Armidale Regional,2025-06,0.0,55,0.0,22,4249.0,11582
Armidale Regional,2025-09,0.0,59,0.0,23,4277.0,11623
Armidale Regional,2025-12,0.0,66,0.0,26,4454.0,11593
Armidale Regional,2026-03,0.0,78,7.0,28,4439.0,11599
Armidale Regional,2026-06,7.0,98,8.0,38,4412.0,11514
Armidale Regional,2026-08,8.0,108,8.0,46,4429.0,11545
Ballina,2022-09,26.0,54,0.0,0,10061.0,15717
Ballina,2022-12,28.0,59,0.0,2,10295.0,15732
Ballina,2023-03,43.0,72,0.0,6,10114.0,15769
Ballina,2023-06,66.0,80,0.0,9,10221.0,15858
Ballina,2023-09,82.0,85,0.0,10,10276.0,15821
Ballina,2023-12,90.0,98,0.0,10,10401.0,15869
Ballina,2024-03,101.0,112,0.0,12,10432.0,15965
Ballina,2024-06,110.0,121,0.0,18,10384.0,15966
Ballina,2024-09,116.0,130,0.0,19,10526.0,15995
Ballina,2024-12,126.0,145,0.0,21,10774.0,15888
Ballina,2025-03,121.0,164,0.0,28,10707.0,15805
Ballina,2025-06,119.0,184,7.0,34,10669.0,15869
Ballina,2025-09,129.0,193,8.0,39,10783.0,15850
Ballina,2025-12,146.0,206,15.0,43,10855.0,15869
Ballina,2026-03,165.0,240,26.0,47,10878.0,15933
Ballina,2026-06,215.0,267,31.0,70,10788.0,15860
Ballina,2026-08,272.0,281,38.0,82,10819.0,15813
Balranald,2022-09,0.0,0,0.0,0,6.0,1577
Balranald,2022-12,0.0,0,0.0,0,0.0,1557
Balranald,2023-03,0.0,0,0.0,0,0.0,1557
Balranald,2023-06,0.0,0,0.0,0,0.0,1509
Balranald,2023-09,0.0,0,0.0,0,0.0,1485
Balranald,2023-12,0.0,0,0.0,0,0.0,1498
Balranald,2024-03,0.0,1,0.0,0,0.0,1496
Balranald,2024-06,0.0,1,0.0,0,0.0,1476
Balranald,2024-09,0.0,1,0.0,0,0.0,1489
Balranald,2024-12,0.0,1,0.0,0,6.0,1481
Balranald,2025-03,0.0,2,0.0,0,0.0,1485
Balranald,2025-06,0.0,2,0.0,1,0.0,1475
Balranald,2025-09,0.0,2,0.0,1,6.0,1491
Balranald,2025-12,0.0,2,0.0,1,6.0,1473
Balranald,2026-03,0.0,2,0.0,1,7.0,1464
Balranald,2026-06,0.0,2,0.0,1,0.0,1462
Balranald,2026-08,0.0,2,0.0,1,0.0,1471
Bathurst Regional,2022-09,9.0,25,0.0,2,10298.0,15098
Bathurst Regional,2022-12,9.0,30,0.0,4,10512.0,15031
Bathurst Regional,2023-03,18.0,36,0.0,4,10592.0,15147
Bathurst Regional,2023-06,18.0,41,0.0,6,10636.0,15267
Bathurst Regional,2023-09,29.0,46,0.0,8,10701.0,15307
Bathurst Regional,2023-12,29.0,52,0.0,13,10933.0,15299
Bathurst Regional,2024-03,39.0,60,0.0,15,11752.0,15446
Bathurst Regional,2024-06,47.0,69,0.0,16,11839.0,15537
Bathurst Regional,2024-09,52.0,72,0.0,20,11847.0,15533
Bathurst Regional,2024-12,53.0,75,0.0,21,12092.0,15517
Bathurst Regional,2025-03,50.0,79,0.0,28,12197.0,15515
Bathurst Regional,2025-06,49.0,95,0.0,31,12233.0,15517
Bathurst Regional,2025-09,48.0,99,0.0,39,12314.0,15501
Bathurst Regional,2025-12,54.0,107,0.0,41,12502.0,15514
Bathurst Regional,2026-03,61.0,120,0.0,50,12389.0,15529
Bathurst Regional,2026-06,72.0,153,0.0,62,12510.0,15689
Bathurst Regional,2026-08,83.0,166,8.0,71,12554.0,15748
Bayside,2022-09,204.0,107,0.0,3,69285.0,25350
Bayside,2022-12,309.0,112,0.0,5,70414.0,25420
Bayside,2023-03,433.0,131,0.0,10,70438.0,25656
Bayside,2023-06,646.0,148,0.0,19,71118.0,25518
Bayside,2023-09,905.0,154,0.0,34,71897.0,25497
Bayside,2023-12,1099.0,168,6.0,42,73217.0,25496
Bayside,2024-03,1240.0,191,0.0,51,72950.0,25718
Bayside,2024-06,1378.0,215,0.0,71,74568.0,25639
Bayside,2024-09,1483.0,240,47.0,71,74843.0,25579
Bayside,2024-12,1594.0,279,76.0,76,75765.0,25538
Bayside,2025-03,1561.0,336,104.0,111,74909.0,25820
Bayside,2025-06,1801.0,360,175.0,123,74783.0,25795
Bayside,2025-09,1909.0,377,203.0,148,75269.0,25750
Bayside,2025-12,1962.0,399,232.0,174,76785.0,25886
Bayside,2026-03,1927.0,449,269.0,191,76755.0,26012
Bayside,2026-06,2276.0,489,349.0,233,75916.0,25950
Bayside,2026-08,2557.0,505,401.0,248,75872.0,25921
Bega Valley,2022-09,13.0,31,0.0,1,6859.0,15299
Bega Valley,2022-12,14.0,37,0.0,4,6893.0,15340
Bega Valley,2023-03,19.0,49,0.0,4,6828.0,15372
Bega Valley,2023-06,19.0,58,0.0,5,6486.0,15425
Bega Valley,2023-09,25.0,61,0.0,7,6582.0,15472
Bega Valley,2023-12,26.0,73,0.0,10,6710.0,15493
Bega Valley,2024-03,31.0,80,0.0,13,6717.0,15544
Bega Valley,2024-06,31.0,84,0.0,14,6711.0,15569
Bega Valley,2024-09,30.0,93,0.0,18,6703.0,15590
Bega Valley,2024-12,31.0,103,0.0,19,6851.0,15574
Bega Valley,2025-03,37.0,109,6.0,23,6781.0,15627
Bega Valley,2025-06,37.0,129,0.0,24,6712.0,15659
Bega Valley,2025-09,50.0,140,6.0,23,6761.0,15691
Bega Valley,2025-12,52.0,151,6.0,26,6911.0,15664
Bega Valley,2026-03,61.0,173,20.0,26,6987.0,15697
Bega Valley,2026-06,57.0,208,14.0,36,6967.0,15663
Bega Valley,2026-08,67.0,222,14.0,42,6988.0,15754
Bellingen,2022-09,0.0,21,0.0,0,529.0,7960
Bellingen,2022-12,0.0,22,0.0,0,511.0,7969
Bellingen,2023-03,0.0,26,0.0,1,497.0,8044
Bellingen,2023-06,0.0,31,0.0,1,453.0,8117
Bellingen,2023-09,6.0,36,0.0,2,432.0,8156
Bellingen,2023-12,0.0,40,0.0,2,427.0,8130
Bellingen,2024-03,6.0,40,0.0,2,448.0,8215
Bellingen,2024-06,6.0,44,0.0,4,465.0,8212
Bellingen,2024-09,7.0,47,0.0,4,449.0,8221
Bellingen,2024-12,7.0,56,0.0,4,476.0,8213
Bellingen,2025-03,7.0,59,0.0,7,486.0,8155
Bellingen,2025-06,7.0,65,0.0,7,458.0,8179
Bellingen,2025-09,7.0,73,0.0,6,455.0,8194
Bellingen,2025-12,6.0,79,0.0,7,507.0,8159
Bellingen,2026-03,6.0,91,0.0,12,472.0,8185
Bellingen,2026-06,7.0,119,0.0,18,436.0,8167
Bellingen,2026-08,15.0,127,0.0,26,450.0,8143
Berrigan,2022-09,0.0,6,0.0,0,191.0,5372
Berrigan,2022-12,0.0,7,0.0,0,206.0,5345
Berrigan,2023-03,0.0,7,0.0,0,206.0,5372
Berrigan,2023-06,0.0,10,0.0,0,193.0,5381
Berrigan,2023-09,0.0,9,0.0,1,196.0,5374
Berrigan,2023-12,0.0,11,0.0,2,218.0,5395
Berrigan,2024-03,0.0,13,0.0,2,207.0,5401
Berrigan,2024-06,0.0,13,0.0,2,199.0,5379
Berrigan,2024-09,0.0,13,0.0,2,186.0,5379
Berrigan,2024-12,0.0,12,0.0,5,187.0,5349
Berrigan,2025-03,0.0,12,0.0,7,208.0,5362
Berrigan,2025-06,0.0,14,0.0,7,193.0,5350
Berrigan,2025-09,0.0,16,0.0,8,171.0,5333
Berrigan,2025-12,0.0,18,0.0,9,172.0,5348
Berrigan,2026-03,0.0,21,0.0,12,170.0,5347
Berrigan,2026-06,0.0,31,0.0,15,176.0,5326
Berrigan,2026-08,0.0,31,0.0,19,156.0,5325
Blacktown,2022-09,422.0,99,0.0,6,171855.0,34220
Blacktown,2022-12,547.0,113,0.0,14,173347.0,34205
Blacktown,2023-03,794.0,142,0.0,24,174189.0,34375
Blacktown,2023-06,1275.0,160,0.0,43,184449.0,34504
Blacktown,2023-09,1669.0,172,16.0,60,186668.0,34621
Blacktown,2023-12,1945.0,185,39.0,68,188163.0,34531
Blacktown,2024-03,2351.0,211,50.0,80,188971.0,34839
Blacktown,2024-06,2650.0,248,75.0,96,190754.0,34819
Blacktown,2024-09,2857.0,265,109.0,118,192605.0,34780
Blacktown,2024-12,3111.0,281,146.0,133,193460.0,34623
Blacktown,2025-03,3269.0,342,201.0,167,194545.0,34714
Blacktown,2025-06,3643.0,378,225.0,178,194862.0,34729
Blacktown,2025-09,4084.0,405,270.0,204,196270.0,34704
Blacktown,2025-12,4485.0,418,382.0,211,197243.0,34548
Blacktown,2026-03,4950.0,471,515.0,246,197388.0,34700
Blacktown,2026-06,6084.0,527,816.0,281,197237.0,34651
Blacktown,2026-08,6899.0,566,1101.0,297,197405.0,34681
Bland,2022-09,0.0,0,0.0,0,501.0,4580
Bland,2022-12,0.0,0,0.0,0,526.0,4577
Bland,2023-03,0.0,0,0.0,0,507.0,4618
Bland,2023-06,0.0,0,0.0,0,488.0,4687
Bland,2023-09,0.0,0,0.0,0,515.0,4700
Bland,2023-12,0.0,0,0.0,0,528.0,4728
Bland,2024-03,0.0,1,0.0,0,532.0,4751
Bland,2024-06,0.0,1,0.0,0,523.0,4735
Bland,2024-09,0.0,1,0.0,1,522.0,4729
Bland,2024-12,0.0,1,0.0,1,511.0,4742
Bland,2025-03,0.0,1,0.0,2,524.0,4723
Bland,2025-06,0.0,1,0.0,3,514.0,4719
Bland,2025-09,0.0,2,0.0,4,529.0,4702
Bland,2025-12,0.0,2,0.0,4,509.0,4744
Bland,2026-03,0.0,2,0.0,4,537.0,4717
Bland,2026-06,0.0,5,0.0,6,514.0,4744
Bland,2026-08,0.0,5,0.0,6,534.0,4707
Blayney,2022-09,0.0,4,0.0,0,223.0,4927
Blayney,2022-12,0.0,7,0.0,0,236.0,4903
Blayney,2023-03,0.0,11,0.0,2,216.0,4912
Blayney,2023-06,0.0,11,0.0,2,204.0,4929
Blayney,2023-09,0.0,12,0.0,2,238.0,4901
Blayney,2023-12,0.0,16,0.0,4,231.0,4908
Blayney,2024-03,0.0,21,0.0,3,224.0,4909
Blayney,2024-06,0.0,21,0.0,3,232.0,4904
Blayney,2024-09,0.0,23,0.0,3,218.0,4951
Blayney,2024-12,0.0,24,0.0,3,226.0,4956
Blayney,2025-03,0.0,26,0.0,3,253.0,4906
Blayney,2025-06,0.0,29,0.0,4,255.0,4942
Blayney,2025-09,0.0,32,0.0,4,208.0,4997
Blayney,2025-12,0.0,35,0.0,8,217.0,5026
Blayney,2026-03,0.0,35,0.0,11,221.0,5027
Blayney,2026-06,0.0,45,0.0,14,245.0,5018
Blayney,2026-08,0.0,47,0.0,17,250.0,5023
Blue Mountains,2022-09,69.0,82,0.0,1,21905.0,20345
Blue Mountains,2022-12,94.0,94,0.0,5,22006.0,20297
Blue Mountains,2023-03,113.0,121,0.0,6,22175.0,20484
Blue Mountains,2023-06,154.0,129,0.0,12,21920.0,21036
Blue Mountains,2023-09,225.0,143,0.0,16,22123.0,21110
Blue Mountains,2023-12,268.0,158,6.0,22,22294.0,21103
Blue Mountains,2024-03,321.0,180,7.0,27,22310.0,21133
Blue Mountains,2024-06,369.0,194,7.0,37,22293.0,21155
Blue Mountains,2024-09,413.0,211,7.0,45,22503.0,21155
Blue Mountains,2024-12,470.0,221,18.0,52,22749.0,21135
Blue Mountains,2025-03,489.0,254,21.0,67,22834.0,21194
Blue Mountains,2025-06,556.0,284,22.0,74,22803.0,21105
Blue Mountains,2025-09,619.0,309,22.0,83,22863.0,21159
Blue Mountains,2025-12,680.0,327,22.0,92,22902.0,21095
Blue Mountains,2026-03,770.0,365,28.0,114,23039.0,21048
Blue Mountains,2026-06,1027.0,405,28.0,148,22918.0,21052
Blue Mountains,2026-08,1164.0,418,36.0,158,22844.0,21065
Bogan,2022-09,0.0,0,0.0,0,163.0,1856
Bogan,2022-12,0.0,0,0.0,0,151.0,1851
Bogan,2023-03,0.0,0,0.0,0,151.0,1854
Bogan,2023-06,0.0,0,0.0,0,129.0,3564
Bogan,2023-09,0.0,0,0.0,1,139.0,3601
Bogan,2023-12,0.0,0,0.0,1,145.0,3599
Bogan,2024-03,0.0,0,0.0,1,147.0,3575
Bogan,2024-06,0.0,1,0.0,1,145.0,3596
Bogan,2024-09,0.0,1,0.0,1,127.0,3631
Bogan,2024-12,0.0,2,0.0,2,115.0,3652
Bogan,2025-03,0.0,2,0.0,2,125.0,3645
Bogan,2025-06,0.0,2,0.0,2,118.0,3610
Bogan,2025-09,0.0,2,0.0,2,119.0,3635
Bogan,2025-12,0.0,2,0.0,2,122.0,3627
Bogan,2026-03,0.0,4,0.0,2,131.0,3631
Bogan,2026-06,0.0,5,0.0,3,119.0,3668
Bogan,2026-08,0.0,6,0.0,6,118.0,3681
Bourke,2022-09,0.0,0,0.0,0,29.0,1375
Bourke,2022-12,0.0,0,0.0,0,40.0,1379
Bourke,2023-03,0.0,0,0.0,0,34.0,1381
Bourke,2023-06,0.0,0,0.0,0,38.0,1378
Bourke,2023-09,0.0,0,0.0,0,33.0,1403
Bourke,2023-12,0.0,0,0.0,0,32.0,1410
Bourke,2024-03,0.0,0,0.0,0,33.0,1393
Bourke,2024-06,0.0,0,0.0,0,41.0,1387
Bourke,2024-09,0.0,0,0.0,0,35.0,1375
Bourke,2024-12,0.0,0,0.0,0,34.0,1398
Bourke,2025-03,0.0,0,0.0,0,41.0,1381
Bourke,2025-06,0.0,0,0.0,0,39.0,1374
Bourke,2025-09,0.0,0,0.0,0,21.0,1392
Bourke,2025-12,0.0,0,0.0,0,21.0,1398
Bourke,2026-03,0.0,0,0.0,0,21.0,1396
Bourke,2026-06,0.0,1,0.0,0,22.0,1410
Bourke,2026-08,0.0,1,0.0,0,23.0,1418
Brewarrina,2022-09,0.0,0,0.0,0,0.0,743
Brewarrina,2022-12,0.0,0,0.0,0,0.0,760
Brewarrina,2023-03,0.0,0,0.0,0,0.0,768
Brewarrina,2023-06,0.0,0,0.0,0,0.0,885
Brewarrina,2023-09,0.0,0,0.0,0,0.0,895
Brewarrina,2023-12,0.0,0,0.0,0,0.0,908
Brewarrina,2024-03,0.0,0,0.0,0,0.0,910
Brewarrina,2024-06,0.0,0,0.0,0,6.0,896
Brewarrina,2024-09,0.0,0,0.0,0,6.0,903
Brewarrina,2024-12,0.0,0,0.0,0,6.0,919
Brewarrina,2025-03,0.0,0,0.0,0,6.0,920
Brewarrina,2025-06,0.0,0,0.0,0,6.0,899
Brewarrina,2025-09,0.0,0,0.0,0,6.0,916
Brewarrina,2025-12,0.0,0,0.0,0,6.0,902
Brewarrina,2026-03,0.0,0,0.0,0,7.0,927
Brewarrina,2026-06,0.0,0,0.0,0,7.0,921
Brewarrina,2026-08,0.0,0,0.0,0,7.0,948
Broken Hill,2022-09,0.0,4,0.0,0,1697.0,7173
Broken Hill,2022-12,0.0,4,0.0,0,1722.0,7133
Broken Hill,2023-03,0.0,4,0.0,1,1684.0,7161
Broken Hill,2023-06,0.0,7,0.0,1,1671.0,7159
Broken Hill,2023-09,0.0,7,0.0,1,1634.0,7193
Broken Hill,2023-12,0.0,6,0.0,2,1680.0,7161
Broken Hill,2024-03,0.0,7,0.0,3,1704.0,7184
Broken Hill,2024-06,0.0,8,0.0,2,1712.0,7171
Broken Hill,2024-09,0.0,8,0.0,2,1703.0,7209
Broken Hill,2024-12,0.0,8,0.0,2,1673.0,7197
Broken Hill,2025-03,0.0,7,0.0,3,1689.0,7222
Broken Hill,2025-06,0.0,8,0.0,3,1633.0,7235
Broken Hill,2025-09,0.0,10,0.0,5,1620.0,7216
Broken Hill,2025-12,0.0,12,0.0,5,1599.0,7228
Broken Hill,2026-03,0.0,14,0.0,6,1644.0,7203
Broken Hill,2026-06,0.0,15,0.0,7,1622.0,7228
Broken Hill,2026-08,0.0,20,0.0,11,1582.0,7260
Burwood,2022-09,38.0,70,0.0,0,7879.0,13357
Burwood,2022-12,44.0,81,0.0,1,7969.0,13362
Burwood,2023-03,61.0,95,0.0,6,7915.0,13518
Burwood,2023-06,94.0,98,0.0,11,7896.0,13448
Burwood,2023-09,145.0,108,0.0,17,7891.0,13401
Burwood,2023-12,158.0,130,0.0,20,8136.0,13469
Burwood,2024-03,195.0,146,0.0,22,8137.0,13555
Burwood,2024-06,222.0,163,0.0,29,8042.0,13620
Burwood,2024-09,227.0,185,0.0,35,7913.0,13506
Burwood,2024-12,230.0,193,0.0,43,7899.0,13362
Burwood,2025-03,229.0,223,6.0,57,7627.0,13463
Burwood,2025-06,248.0,255,12.0,65,7462.0,13374
Burwood,2025-09,293.0,279,23.0,75,7378.0,13363
Burwood,2025-12,309.0,299,36.0,88,7454.0,13261
Burwood,2026-03,333.0,320,48.0,103,7270.0,13298
Burwood,2026-06,417.0,347,61.0,126,7311.0,13351
Burwood,2026-08,466.0,353,85.0,145,7244.0,13322
Byron,2022-09,76.0,106,0.0,1,4703.0,15928
Byron,2022-12,78.0,112,0.0,1,4844.0,15960
Byron,2023-03,93.0,129,0.0,3,4822.0,16017
Byron,2023-06,115.0,131,0.0,2,4776.0,15862
Byron,2023-09,136.0,145,0.0,7,4738.0,15891
Byron,2023-12,148.0,159,0.0,10,4933.0,15973
Byron,2024-03,171.0,167,0.0,13,4981.0,16011
Byron,2024-06,193.0,188,0.0,18,4905.0,15935
Byron,2024-09,214.0,202,0.0,20,4988.0,15969
Byron,2024-12,205.0,216,0.0,23,5121.0,16052
Byron,2025-03,201.0,236,0.0,28,5116.0,16095
Byron,2025-06,197.0,259,8.0,33,5085.0,16044
Byron,2025-09,199.0,271,23.0,36,5065.0,16000
Byron,2025-12,226.0,290,32.0,40,5088.0,15969
Byron,2026-03,254.0,310,43.0,53,5052.0,16031
Byron,2026-06,298.0,344,63.0,71,5012.0,15986
Byron,2026-08,354.0,349,71.0,82,5103.0,15930
Cabonne,2022-09,0.0,42,0.0,4,1369.0,18565
Cabonne,2022-12,0.0,47,0.0,4,1354.0,18530
Cabonne,2023-03,0.0,59,0.0,5,1385.0,18616
Cabonne,2023-06,0.0,89,0.0,8,1378.0,26047
Cabonne,2023-09,0.0,99,0.0,17,1404.0,26087
Cabonne,2023-12,0.0,105,0.0,20,1466.0,26026
Cabonne,2024-03,0.0,121,0.0,26,1507.0,26133
Cabonne,2024-06,0.0,139,0.0,34,1491.0,26115
Cabonne,2024-09,0.0,149,0.0,40,1493.0,26109
Cabonne,2024-12,0.0,157,0.0,47,1550.0,26061
Cabonne,2025-03,0.0,170,0.0,62,1555.0,26180
Cabonne,2025-06,0.0,183,0.0,71,1532.0,26146
Cabonne,2025-09,0.0,189,0.0,85,1581.0,26191
Cabonne,2025-12,0.0,203,0.0,96,1581.0,26114
Cabonne,2026-03,0.0,224,0.0,101,1611.0,26283
Cabonne,2026-06,0.0,259,0.0,141,1611.0,26363
Cabonne,2026-08,0.0,280,0.0,156,1645.0,26375
Camden,2022-09,108.0,46,0.0,1,48065.0,21872
Camden,2022-12,130.0,56,0.0,6,49046.0,21890
Camden,2023-03,210.0,71,0.0,15,49803.0,22188
Camden,2023-06,306.0,79,0.0,18,50336.0,22894
Camden,2023-09,424.0,90,0.0,29,51659.0,22909
Camden,2023-12,470.0,107,0.0,34,52783.0,22896
Camden,2024-03,562.0,120,0.0,37,53214.0,23129
Camden,2024-06,662.0,144,0.0,44,53658.0,23235
Camden,2024-09,711.0,163,0.0,59,54899.0,23232
Camden,2024-12,770.0,185,18.0,68,55773.0,23229
Camden,2025-03,802.0,221,37.0,85,56165.0,23437
Camden,2025-06,921.0,241,81.0,88,56460.0,23352
Camden,2025-09,1033.0,255,101.0,100,57059.0,23317
Camden,2025-12,1142.0,278,124.0,117,58040.0,23271
Camden,2026-03,1286.0,312,162.0,131,58245.0,23445
Camden,2026-06,1640.0,348,235.0,171,58444.0,23369
Camden,2026-08,1873.0,374,312.0,187,58662.0,23418
Campbelltown,2022-09,98.0,66,0.0,2,63702.0,27453
Campbelltown,2022-12,112.0,77,0.0,5,64230.0,27450
Campbelltown,2023-03,175.0,93,0.0,9,64108.0,27697
Campbelltown,2023-06,296.0,98,0.0,13,66470.0,25898
Campbelltown,2023-09,411.0,111,0.0,27,67042.0,25931
Campbelltown,2023-12,469.0,130,0.0,34,67758.0,25884
Campbelltown,2024-03,577.0,152,0.0,39,68101.0,25962
Campbelltown,2024-06,661.0,167,0.0,50,68295.0,25951
Campbelltown,2024-09,720.0,189,17.0,58,69182.0,25940
Campbelltown,2024-12,750.0,198,49.0,63,69857.0,25913
Campbelltown,2025-03,762.0,229,70.0,81,69824.0,26038
Campbelltown,2025-06,864.0,246,94.0,84,70245.0,26011
Campbelltown,2025-09,954.0,269,115.0,95,70803.0,25931
Campbelltown,2025-12,1035.0,281,137.0,101,71277.0,25825
Campbelltown,2026-03,1148.0,299,153.0,124,71177.0,25837
Campbelltown,2026-06,1492.0,354,191.0,168,71311.0,25853
Campbelltown,2026-08,1651.0,383,244.0,177,71719.0,25868
Canada Bay,2022-09,241.0,116,0.0,0,30450.0,18597
Canada Bay,2022-12,268.0,134,0.0,8,30765.0,18594
Canada Bay,2023-03,331.0,156,0.0,14,30764.0,18706
Canada Bay,2023-06,441.0,195,0.0,22,31065.0,20252
Canada Bay,2023-09,537.0,217,15.0,34,31207.0,20177
Canada Bay,2023-12,622.0,225,36.0,41,31475.0,20127
Canada Bay,2024-03,737.0,255,41.0,53,31662.0,20351
Canada Bay,2024-06,777.0,282,57.0,62,31432.0,20434
Canada Bay,2024-09,829.0,297,74.0,67,31359.0,20368
Canada Bay,2024-12,889.0,318,90.0,80,31680.0,20243
Canada Bay,2025-03,942.0,367,91.0,112,31771.0,20353
Canada Bay,2025-06,1042.0,401,112.0,130,31589.0,20445
Canada Bay,2025-09,1137.0,414,85.0,133,27497.0,20338
Canada Bay,2025-12,1220.0,439,101.0,157,27619.0,20091
Canada Bay,2026-03,1279.0,490,140.0,185,27622.0,20234
Canada Bay,2026-06,1477.0,523,167.0,216,27373.0,20166
Canada Bay,2026-08,1624.0,539,229.0,236,27029.0,20132
Canterbury-Bankstown,2022-09,242.0,126,0.0,7,159682.0,34708
Canterbury-Bankstown,2022-12,290.0,137,0.0,8,160840.0,34865
Canterbury-Bankstown,2023-03,395.0,163,0.0,14,161642.0,35323
Canterbury-Bankstown,2023-06,579.0,182,0.0,16,163128.0,35298
Canterbury-Bankstown,2023-09,749.0,200,0.0,34,165046.0,35326
Canterbury-Bankstown,2023-12,882.0,220,10.0,42,166380.0,35363
Canterbury-Bankstown,2024-03,1122.0,258,13.0,54,167393.0,35450
Canterbury-Bankstown,2024-06,1226.0,289,22.0,71,168463.0,35392
Canterbury-Bankstown,2024-09,1365.0,312,76.0,81,169517.0,35265
Canterbury-Bankstown,2024-12,1476.0,319,117.0,89,170905.0,35214
Canterbury-Bankstown,2025-03,1535.0,378,138.0,116,170472.0,35349
Canterbury-Bankstown,2025-06,1735.0,402,233.0,136,171111.0,35220
Canterbury-Bankstown,2025-09,1965.0,426,309.0,169,172378.0,35106
Canterbury-Bankstown,2025-12,2110.0,444,415.0,183,173065.0,35025
Canterbury-Bankstown,2026-03,2295.0,503,515.0,209,172713.0,35054
Canterbury-Bankstown,2026-06,2840.0,561,716.0,261,173235.0,34965
Canterbury-Bankstown,2026-08,3213.0,594,872.0,282,173145.0,35136
Carrathool,2022-09,0.0,1,0.0,0,141.0,3141
Carrathool,2022-12,0.0,1,0.0,0,134.0,3153
Carrathool,2023-03,0.0,2,0.0,0,114.0,3176
Carrathool,2023-06,0.0,2,0.0,0,101.0,3181
Carrathool,2023-09,0.0,2,0.0,0,101.0,3154
Carrathool,2023-12,0.0,3,0.0,0,112.0,3180
Carrathool,2024-03,0.0,5,0.0,0,121.0,3192
Carrathool,2024-06,0.0,5,0.0,0,123.0,3170
Carrathool,2024-09,0.0,5,0.0,0,135.0,3162
Carrathool,2024-12,0.0,6,0.0,0,131.0,3158
Carrathool,2025-03,0.0,6,0.0,0,135.0,3166
Carrathool,2025-06,0.0,5,0.0,0,108.0,3143
Carrathool,2025-09,0.0,4,0.0,0,102.0,3154
Carrathool,2025-12,0.0,4,0.0,0,107.0,3148
Carrathool,2026-03,0.0,5,0.0,0,102.0,3170
Carrathool,2026-06,0.0,5,0.0,2,104.0,3162
Carrathool,2026-08,0.0,7,0.0,2,97.0,3183
Central Coast,2022-09,288.0,129,0.0,8,177393.0,39838
Central Coast,2022-12,342.0,143,0.0,13,177928.0,39866
Central Coast,2023-03,449.0,184,0.0,26,177460.0,40043
Central Coast,2023-06,589.0,202,0.0,38,177443.0,40000
Central Coast,2023-09,746.0,216,13.0,51,178492.0,39925
Central Coast,2023-12,953.0,221,29.0,63,179765.0,39881
Central Coast,2024-03,1140.0,253,46.0,72,180105.0,40065
Central Coast,2024-06,1282.0,282,65.0,92,180268.0,40006
Central Coast,2024-09,1404.0,306,119.0,97,182411.0,39854
Central Coast,2024-12,1604.0,325,175.0,106,182626.0,39708
Central Coast,2025-03,1664.0,376,216.0,141,182737.0,39915
Central Coast,2025-06,1920.0,405,331.0,141,182687.0,39779
Central Coast,2025-09,2142.0,428,367.0,164,184394.0,39620
Central Coast,2025-12,2379.0,454,430.0,173,185251.0,39589
Central Coast,2026-03,2679.0,514,517.0,187,185553.0,39570
Central Coast,2026-06,3630.0,563,667.0,235,185032.0,39406
Central Coast,2026-08,4101.0,602,798.0,252,185464.0,39435
Central Darling,2022-09,0.0,0,0.0,0,6.0,955
Central Darling,2022-12,0.0,0,0.0,0,0.0,977
Central Darling,2023-03,0.0,0,0.0,0,0.0,969
Central Darling,2023-06,0.0,0,0.0,0,0.0,952
Central Darling,2023-09,0.0,0,0.0,0,0.0,946
Central Darling,2023-12,0.0,0,0.0,0,9.0,935
Central Darling,2024-03,0.0,0,0.0,0,9.0,948
Central Darling,2024-06,0.0,0,0.0,0,16.0,943
Central Darling,2024-09,0.0,0,0.0,0,18.0,963
Central Darling,2024-12,0.0,0,0.0,0,20.0,975
